freqs:, 119, 0, 0, -0.205736, 0.205736, 0.0570608, 0.0570608, 0.220289, 0.220289, 0.334411, 0.334411, 0.497639, 0.497639
freqs:, 120, 0, 0, -0.203242, 0.203242, 0.0563692, 0.0563692, 0.220981, 0.220981, 0.333719, 0.333719, 0.498331, 0.498331
freqs:, 121, 0, 0, -0.200748, 0.200748, 0.0556775, 0.0556775, 0.221673, 0.221673, 0.333028, 0.333028, 0.499023, 0.499023
freqs:, 122, 0, 0, -0.198254, 0.198254, 0.0549859, 0.0549859, 0.222364, 0.222364, 0.332336, 0.332336, 0.499714, 0.499714
freqs:, 123, 0, 0, -0.195761, 0.195761, 0.0542942, 0.0542942, 0.223056, 0.223056, 0.331644, 0.331644, 0.500406, 0.500406
freqs:, 124, 0, 0, -0.193267, 0.193267, 0.0536026, 0.0536026, 0.223748, 0.223748, 0.330953, 0.330953, 0.501098, 0.501098
freqs:, 125, 0, 0, -0.190773, 0.190773, 0.0529109, 0.0529109, 0.224439, 0.224439, 0.330261, 0.330261, 0.501789, 0.501789
freqs:, 126, 0, 0, -0.188279, 0.188279, 0.0522193, 0.0522193, 0.225131, 0.225131, 0.329569, 0.329569, 0.502481, 0.502481
freqs:, 127, 0, 0, -0.185786, 0.185786, 0.0515276, 0.0515276, 0.225822, 0.225822, 0.328878, 0.328878, 0.503173, 0.503173
freqs:, 128, 0, 0, -0.183292, 0.183292, 0.050836, 0.050836, 0.226514, 0.226514, 0.328186, 0.328186, 0.503864, 0.503864
freqs:, 129, 0, 0, -0.180798, 0.180798, 0.0501443, 0.0501443, 0.227206, 0.227206, 0.327494, 0.327494, 0.504556, 0.504556
freqs:, 130, 0, 0, -0.178304, 0.178304, 0.0494527, 0.0494527, 0.227897, 0.227897, 0.326803, 0.326803, 0.505247, 0.505247
freqs:, 131, 0, 0, -0.17581, 0.17581, 0.0487611, 0.0487611, 0.228589, 0.228589, 0.326111, 0.326111, 0.505939, 0.505939
freqs:, 132, 0, 0, -0.173317, 0.173317, 0.0480694, 0.0480694, 0.229281, 0.229281, 0.32542, 0.32542, 0.506631, 0.506631
freqs:, 133, 0, 0, -0.170823, 0.170823, 0.0473778, 0.0473778, 0.229972, 0.229972, 0.324728, 0.324728, 0.507322, 0.507322
freqs:, 134, 0, 0, -0.168329, 0.168329, 0.0466861, 0.0466861, 0.230664, 0.230664, 0.324036, 0.324036, 0.508014, 0.508014
freqs:, 135, 0, 0, -0.165835, 0.165835, 0.0459945, 0.0459945, 0.231356, 0.231356, 0.323345, 0.323345, 0.508706, 0.508706
freqs:, 136, 0, 0, -0.163342, 0.163342, 0.0453028, 0.0453028, 0.232047, 0.232047, 0.322653, 0.322653, 0.509397, 0.509397
freqs:, 137, 0, 0, -0.160848, 0.160848, 0.0446112, 0.0446112, 0.232739, 0.232739, 0.321961, 0.321961, 0.510089, 0.510089
freqs:, 138, 0, 0, -0.158354, 0.158354, 0.0439195, 0.0439195, 0.233431, 0.233431, 0.32127, 0.32127, 0.510781, 0.510781
freqs:, 139, 0, 0, -0.15586, 0.15586, 0.0432279, 0.0432279, 0.234122, 0.234122, 0.320578, 0.320578, 0.511472, 0.511472
freqs:, 140, 0, 0, -0.153367, 0.153367, 0.0425362, 0.0425362, 0.234814, 0.234814, 0.319886, 0.319886, 0.512164, 0.512164
freqs:, 141, 0, 0, -0.150873, 0.150873, 0.0418446, 0.0418446, 0.235506, 0.235506, 0.319195, 0.319195, 0.512856, 0.512856
freqs:, 142, 0, 0, -0.148379, 0.148379, 0.0411529, 0.0411529, 0.236197, 0.236197, 0.318503, 0.318503, 0.513547, 0.513547
freqs:, 143, 0, 0, -0.145885, 0.145885, 0.0404613, 0.0404613, 0.236889, 0.236889, 0.317811, 0.317811, 0.514239, 0.514239
freqs:, 144, 0, 0, -0.143392, 0.143392, 0.0397697, 0.0397697, 0.23758, 0.23758, 0.31712, 0.31712, 0.514931, 0.514931
freqs:, 145, 0, 0, -0.140898, 0.140898, 0.039078, 0.039078, 0.238272, 0.238272, 0.316428, 0.316428, 0.515622, 0.515622
freqs:, 146, 0, 0, -0.138404, 0.138404, 0.0383864, 0.0383864, 0.238964, 0.238964, 0.315736, 0.315736, 0.516314, 0.516314
freqs:, 147, 0, 0, -0.13591, 0.13591, 0.0376947, 0.0376947, 0.239655, 0.239655, 0.315045, 0.315045, 0.517005, 0.517005
freqs:, 148, 0, 0, -0.133416, 0.133416, 0.0370031, 0.0370031, 0.240347, 0.240347, 0.314353, 0.314353, 0.517697, 0.517697
freqs:, 149, 0, 0, -0.130923, 0.130923, 0.0363114, 0.0363114, 0.241039, 0.241039, 0.313662, 0.313662, 0.518389, 0.518389
freqs:, 150, 0, 0, -0.128429, 0.128429, 0.0356198, 0.0356198, 0.24173, 0.24173, 0.31297, 0.31297, 0.51908, 0.51908
freqs:, 151, 0, 0, -0.125935, 0.125935, 0.0349281, 0.0349281, 0.242422, 0.242422, 0.312278, 0.312278, 0.519772, 0.519772
freqs:, 152, 0, 0, -0.123441, 0.123441, 0.0342365, 0.0342365, 0.243114, 0.243114, 0.311587, 0.311587, 0.520464, 0.520464
freqs:, 153, 0, 0, -0.120948, 0.120948, 0.0335448, 0.0335448, 0.243805, 0.243805, 0.310895, 0.310895, 0.521155, 0.521155
freqs:, 154, 0, 0, -0.118454, 0.118454, 0.0328532, 0.0328532, 0.244497, 0.244497, 0.310203, 0.310203, 0.521847, 0.521847
freqs:, 155, 0, 0, -0.11596, 0.11596, 0.0321615, 0.0321615, 0.245189, 0.245189, 0.309512, 0.309512, 0.522539, 0.522539
freqs:, 156, 0, 0, -0.113466, 0.113466, 0.0314699, 0.0314699, 0.24588, 0.24588, 0.30882, 0.30882, 0.52323, 0.52323
freqs:, 157, 0, 0, -0.110973, 0.110973, 0.0307783, 0.0307783, 0.246572, 0.246572, 0.308128, 0.308128, 0.523922, 0.523922
freqs:, 158, 0, 0, -0.108479, 0.108479, 0.0300866, 0.0300866, 0.247263, 0.247263, 0.307437, 0.307437, 0.524614, 0.524614
freqs:, 159, 0, 0, -0.105985, 0.105985, 0.029395, 0.029395, 0.247955, 0.247955, 0.306745, 0.306745, 0.525305, 0.525305
freqs:, 160, 0, 0, -0.103491, 0.103491, 0.0287033, 0.0287033, 0.248647, 0.248647, 0.306053, 0.306053, 0.525997, 0.525997
freqs:, 161, 0, 0, -0.100998, 0.100998, 0.0280117, 0.0280117, 0.249338, 0.249338, 0.305362, 0.305362, 0.526689, 0.526689
freqs:, 162, 0, 0, -0.0985037, 0.0985037, 0.02732, 0.02732, 0.25003, 0.25003, 0.30467, 0.30467, 0.52738, 0.52738
freqs:, 163, 0, 0, -0.09601, 0.09601, 0.0266284, 0.0266284, 0.250722, 0.250722, 0.303978, 0.303978, 0.528072, 0.528072
freqs:, 164, 0, 0, -0.0935162, 0.0935162, 0.0259367, 0.0259367, 0.251413, 0.251413, 0.303287, 0.303287, 0.528763, 0.528763
freqs:, 165, 0, 0, -0.0910224, 0.0910224, 0.0252451, 0.0252451, 0.252105, 0.252105, 0.302595, 0.302595, 0.529455, 0.529455
freqs:, 166, 0, 0, -0.0885287, 0.0885287, 0.0245534, 0.0245534, 0.252797, 0.252797, 0.301904, 0.301904, 0.530147, 0.530147
freqs:, 167, 0, 0, -0.0860349, 0.0860349, 0.0238618, 0.0238618, 0.253488, 0.253488, 0.301212, 0.301212, 0.530838, 0.530838
freqs:, 168, 0, 0, -0.0835411, 0.0835411, 0.0231701, 0.0231701, 0.25418, 0.25418, 0.30052, 0.30052, 0.53153, 0.53153
freqs:, 169, 0, 0, -0.0810474, 0.0810474, 0.0224785, 0.0224785, 0.254872, 0.254872, 0.299829, 0.299829, 0.532222, 0.532222
freqs:, 170, 0, 0, -0.0785536, 0.0785536, 0.0217869, 0.0217869, 0.255563, 0.255563, 0.299137, 0.299137, 0.532913, 0.532913
freqs:, 171, 0, 0, -0.0760599, 0.0760599, 0.0210952, 0.0210952, 0.256255, 0.256255, 0.298445, 0.298445, 0.533605, 0.533605
freqs:, 172, 0, 0, -0.0735661, 0.0735661, 0.0204036, 0.0204036, 0.256947, 0.256947, 0.297754, 0.297754, 0.534297, 0.534297
freqs:, 173, 0, 0, -0.0710723, 0.0710723, 0.0197119, 0.0197119, 0.257638, 0.257638, 0.297062, 0.297062, 0.534988, 0.534988
freqs:, 174, 0, 0, -0.0685786, 0.0685786, 0.0190203, 0.0190203, 0.25833, 0.25833, 0.29637, 0.29637, 0.53568, 0.53568
freqs:, 175, 0, 0, -0.0660848, 0.0660848, 0.0183286, 0.0183286, 0.259021, 0.259021, 0.295679, 0.295679, 0.536372, 0.536372
freqs:, 176, 0, 0, -0.063591, 0.063591, 0.017637, 0.017637, 0.259713, 0.259713, 0.294987, 0.294987, 0.537063, 0.537063
freqs:, 177, 0, 0, -0.0610973, 0.0610973, 0.0169453, 0.0169453, 0.260405, 0.260405, 0.294295, 0.294295, 0.537755, 0.537755
freqs:, 178, 0, 0, -0.0586035, 0.0586035, 0.0162537, 0.0162537, 0.261096, 0.261096, 0.293604, 0.293604, 0.538447, 0.538447
freqs:, 179, 0, 0, -0.0561097, 0.0561097, 0.015562, 0.015562, 0.261788, 0.261788, 0.292912, 0.292912, 0.539138, 0.539138
freqs:, 180, 0, 0, -0.053616, 0.053616, 0.0148704, 0.0148704, 0.26248, 0.26248, 0.29222, 0.29222, 0.53983, 0.53983
freqs:, 181, 0, 0, -0.0511222, 0.0511222, 0.0141787, 0.0141787, 0.263171, 0.263171, 0.291529, 0.291529, 0.540521, 0.540521
freqs:, 182, 0, 0, -0.0486284, 0.0486284, 0.0134871, 0.0134871, 0.263863, 0.263863, 0.290837, 0.290837, 0.541213, 0.541213
freqs:, 183, 0, 0, -0.0461347, 0.0461347, 0.0127955, 0.0127955, 0.264555, 0.264555, 0.290146, 0.290146, 0.541905, 0.541905
freqs:, 184, 0, 0, -0.0436409, 0.0436409, 0.0121038, 0.0121038, 0.265246, 0.265246, 0.289454, 0.289454, 0.542596, 0.542596
freqs:, 185, 0, 0, -0.0411471, 0.0411471, 0.0114122, 0.0114122, 0.265938, 0.265938, 0.288762, 0.288762, 0.543288, 0.543288
