freqs:, 83, 0.5, 0.5, 0, 0.707107, 0.322701, 0.549016, 0.549017, 0.549517, 0.602171, 0.60218, 0.681033, 0.693449, 0.922966, 0.922966, 0.92324, 0.983574
freqs:, 84, 0.487805, 0.487805, 0, 0.68986, 0.322535, 0.548631, 0.548821, 0.549129, 0.600842, 0.602394, 0.68302, 0.693909, 0.922238, 0.922851, 0.922882, 0.983749
freqs:, 85, 0.47561, 0.47561, 0, 0.672614, 0.322035, 0.546628, 0.547499, 0.549464, 0.597425, 0.603033, 0.688516, 0.695261, 0.920171, 0.921851, 0.922511, 0.984273
freqs:, 86, 0.463415, 0.463415, 0, 0.655367, 0.321192, 0.542672, 0.545695, 0.550021, 0.593174, 0.604097, 0.696531, 0.697429, 0.917055, 0.920224, 0.921958, 0.985133
freqs:, 87, 0.45122, 0.45122, 0, 0.638121, 0.319992, 0.536704, 0.543329, 0.550797, 0.589238, 0.605582, 0.700297, 0.706159, 0.913227, 0.918103, 0.921212, 0.986309
freqs:, 88, 0.439024, 0.439024, 0, 0.620874, 0.318414, 0.528717, 0.540532, 0.551787, 0.586246, 0.607484, 0.703722, 0.716771, 0.908993, 0.915599, 0.920296, 0.98778
freqs:, 89, 0.426829, 0.426829, 0, 0.603628, 0.316437, 0.518984, 0.537443, 0.552986, 0.584311, 0.609799, 0.707547, 0.727972, 0.904601, 0.912815, 0.919237, 0.989519
freqs:, 90, 0.414634, 0.414634, 0, 0.586381, 0.314035, 0.507902, 0.534201, 0.554389, 0.583276, 0.612521, 0.711612, 0.739508, 0.90025, 0.909843, 0.91806, 0.991501
freqs:, 91, 0.402439, 0.402439, 0, 0.569135, 0.31118, 0.495837, 0.530933, 0.555987, 0.582927, 0.615641, 0.715751, 0.751214, 0.896109, 0.906758, 0.916791, 0.993703
freqs:, 92, 0.390244, 0.390244, 0, 0.551888, 0.307847, 0.483061, 0.527754, 0.557773, 0.583089, 0.619153, 0.719803, 0.76297, 0.892322, 0.903629, 0.915453, 0.996101
freqs:, 93, 0.378049, 0.378049, 0, 0.534642, 0.304012, 0.469764, 0.524765, 0.559736, 0.583636, 0.623047, 0.723608, 0.774685, 0.889024, 0.900516, 0.914068, 0.998677
freqs:, 94, 0.365854, 0.365854, 0, 0.517395, 0.299655, 0.456078, 0.522047, 0.561866, 0.584482, 0.627314, 0.72701, 0.786276, 0.886341, 0.897481, 0.912652, 1.00141
freqs:, 95, 0.353659, 0.353659, 0, 0.500149, 0.294763, 0.442091, 0.51967, 0.564152, 0.585565, 0.631942, 0.729867, 0.797659, 0.884388, 0.894595, 0.911224, 1.00429
freqs:, 96, 0.341463, 0.341463, 0, 0.482902, 0.289329, 0.427868, 0.517683, 0.566581, 0.586843, 0.636921, 0.732051, 0.80873, 0.883262, 0.891952, 0.909797, 1.00731
freqs:, 97, 0.329268, 0.329268, 0, 0.465656, 0.283353, 0.413454, 0.516123, 0.56914, 0.588284, 0.642239, 0.733464, 0.819339, 0.883036, 0.889695, 0.908383, 1.01045
freqs:, 98, 0.317073, 0.317073, 0, 0.448409, 0.276843, 0.398883, 0.515013, 0.571815, 0.589861, 0.647882, 0.734043, 0.829247, 0.883749, 0.888057, 0.906992, 1.0137
freqs:, 99, 0.304878, 0.304878, 0, 0.431163, 0.269813, 0.384181, 0.514361, 0.574593, 0.591553, 0.653837, 0.733765, 0.838057, 0.885397, 0.887433, 0.905634, 1.01706
freqs:, 100, 0.292683, 0.292683, 0, 0.413916, 0.262285, 0.369367, 0.514169, 0.577456, 0.593344, 0.66009, 0.732651, 0.845165, 0.887938, 0.888424, 0.904316, 1.02053
freqs:, 101, 0.280488, 0.280488, 0, 0.39667, 0.254284, 0.354457, 0.514427, 0.580389, 0.595215, 0.666626, 0.730755, 0.849943, 0.891297, 0.891657, 0.903044, 1.02409
freqs:, 102, 0.268293, 0.268293, 0, 0.379423, 0.245837, 0.339464, 0.515121, 0.583376, 0.597153, 0.67343, 0.728152, 0.852268, 0.895372, 0.897259, 0.901824, 1.02776
freqs:, 103, 0.256098, 0.256098, 0, 0.362177, 0.236975, 0.324399, 0.516231, 0.5864, 0.599143, 0.680484, 0.724932, 0.852689, 0.900051, 0.90066, 0.904679, 1.03151
freqs:, 104, 0.243902, 0.243902, 0, 0.34493, 0.227729, 0.309269, 0.517735, 0.589443, 0.60117, 0.687772, 0.721183, 0.851927, 0.899556, 0.905217, 0.913205, 1.0096
freqs:, 105, 0.231707, 0.231707, 0, 0.327684, 0.218131, 0.294081, 0.519608, 0.592487, 0.603221, 0.695276, 0.716993, 0.850498, 0.898515, 0.910754, 0.922324, 1.00993
freqs:, 106, 0.219512, 0.219512, 0, 0.310437, 0.208209, 0.278843, 0.521825, 0.595516, 0.605283, 0.702975, 0.712439, 0.848708, 0.897539, 0.916548, 0.931735, 1.01041
freqs:, 107, 0.207317, 0.207317, 0, 0.293191, 0.197995, 0.26356, 0.524361, 0.59851, 0.607341, 0.710849, 0.707591, 0.846735, 0.896628, 0.92249, 0.941271, 1.01107
freqs:, 108, 0.195122, 0.195122, 0, 0.275944, 0.187514, 0.248236, 0.527189, 0.601451, 0.609382, 0.718876, 0.702508, 0.844682, 0.895785, 0.928471, 0.950837, 1.01196
freqs:, 109, 0.182927, 0.182927, 0, 0.258698, 0.176793, 0.232875, 0.530284, 0.604323, 0.611393, 0.727029, 0.697241, 0.842613, 0.895008, 0.934384, 0.960377, 1.01313
freqs:, 110, 0.170732, 0.170732, 0, 0.241451, 0.165856, 0.217481, 0.533623, 0.607107, 0.613359, 0.735281, 0.691837, 0.840571, 0.894298, 0.940121, 0.969858, 1.01465
freqs:, 111, 0.158537, 0.158537, 0, 0.224205, 0.154725, 0.202058, 0.537178, 0.609786, 0.615266, 0.743601, 0.686333, 0.838587, 0.893653, 0.945573, 0.979258, 1.01657
freqs:, 112, 0.146341, 0.146341, 0, 0.206958, 0.143421, 0.186608, 0.540926, 0.612343, 0.617102, 0.751953, 0.680767, 0.836683, 0.893072, 0.950638, 0.988563, 1.01897
freqs:, 113, 0.134146, 0.134146, 0, 0.189712, 0.131963, 0.171135, 0.544841, 0.614762, 0.618853, 0.760294, 0.675171, 0.834877, 0.892552, 0.955226, 0.997762, 1.02189
freqs:, 114, 0.121951, 0.121951, 0, 0.172465, 0.120367, 0.15564, 0.548893, 0.617027, 0.620505, 0.768575, 0.669579, 0.833184, 0.892092, 0.959274, 1.00684, 1.02535
freqs:, 115, 0.109756, 0.109756, 0, 0.155219, 0.108651, 0.140127, 0.553053, 0.619124, 0.622045, 0.776735, 0.664024, 0.831615, 0.891689, 0.959554, 0.96275, 1.01579
freqs:, 116, 0.097561, 0.097561, 0, 0.137972, 0.0968293, 0.124597, 0.557282, 0.621039, 0.623462, 0.7847, 0.658546, 0.830182, 0.891339, 0.955802, 0.965659, 1.02459
freqs:, 117, 0.0853659, 0.0853659, 0, 0.120726, 0.0849164, 0.109053, 0.561536, 0.62276, 0.624742, 0.792379, 0.653191, 0.828895, 0.89104, 0.95188, 0.968036, 1.03321
freqs:, 118, 0.0731707, 0.0731707, 0, 0.103479, 0.0729254, 0.093496, 0.565755, 0.624276, 0.625876, 0.799653, 0.648018, 0.827762, 0.890788, 0.947877, 0.969937, 1.04159
freqs:, 119, 0.0609756, 0.0609756, 0, 0.0862325, 0.0608687, 0.077929, 0.569856, 0.625576, 0.626854, 0.806379, 0.643112, 0.82679, 0.890581, 0.943921, 0.971423, 1.04966
freqs:, 120, 0.0487805, 0.0487805, 0, 0.068986, 0.0487582, 0.0623534, 0.573722, 0.626651, 0.627666, 0.812373, 0.638587, 0.825986, 0.890416, 0.940188, 0.972553, 1.05728
freqs:, 121, 0.0365854, 0.0365854, 0, 0.0517395, 0.0366052, 0.046771, 0.577183, 0.627495, 0.628305, 0.81742, 0.634615, 0.825355, 0.89029, 0.936893, 0.973379, 1.06421
freqs:, 122, 0.0243902, 0.0243902, 0, 0.034493, 0.0244208, 0.0311834, 0.580003, 0.628102, 0.628765, 0.821278, 0.63143, 0.824902, 0.890202, 0.934283, 0.973941, 1.07003
freqs:, 123, 0.0121951, 0.0121951, 0, 0.0172465, 0.0122156, 0.0155926, 0.581884, 0.628468, 0.629042, 0.823712, 0.62933, 0.82463, 0.890149, 0.932596, 0.974267, 1.07408
freqs:, 124, 0, 0, 0, 0, 0, 0, 0.582551, 0.628589, 0.628591, 0.629133, 0.824541, 0.824544, 0.890132, 0.932016, 0.974373, 1.07556
freqs:, k index, k1, k2, k3, kmag/2pi, band 1, band 2, band 3, band 4, band 5, band 6, band 7, band 8, band 9, band 10, band 11, band 12
